Time,1,2,3,4,5,6,7,8,9,10,Average
1841.481,140358822.2,139894365.0,136381962.66666666,134575854.0,130622715.35294119,129060736.6875,127452132.6,131990460.0,133188805.73684211,138230839.66666666,134175669.39106166
1841.5620000000001,141965469.4,139894365.0,137792687.0,135969642.5,132067136.11764705,130571663.625,129053741.8,133367305.33333333,134521192.89473683,139633112.33333334,135483631.60040504
1856.529,143572116.6,141506155.2,139203411.33333334,137363431.0,133511556.88235295,132082590.5625,130655351.0,134744150.66666666,135853580.0526316,141035385.0,136952772.82974845
1856.672,145178763.8,143117945.4,140614135.66666666,138757219.5,134955977.6470588,133593517.5,132256960.2,136120996.0,137185967.21052632,141035385.0,138281686.7924252
1869.795,146785411.0,144729735.6,142024860.0,140151008.0,136400398.4117647,135104444.4375,133858569.4,137497841.33333334,138518354.36842105,142642158.2,139771278.0751019
1869.882,148392058.2,146341525.8,142024860.0,141544796.5,137844819.17647058,136615371.375,135460178.6,138874686.66666666,139850741.52631578,144248931.4,141119796.9244453
1881.795,149998705.4,147953316.0,143641703.4,142938585.0,139289239.94117647,138126298.3125,137061787.8,140251532.0,141183128.68421054,145855704.6,142630000.11378866
1881.8929999999998,151605352.6,149565106.2,145258546.8,143014830.0,140733660.70588237,139637225.25,138663397.0,141628377.33333334,142515515.84210527,147462477.8,144008448.9531321
1893.231,153211999.8,151176896.4,146875390.2,144616430.4,142178081.47058824,141148152.1875,140265006.2,143005222.66666666,143847903.0,149069251.0,145539433.33247548
1900.0639999999999,154818647.0,152788686.6,148492233.6,146218030.8,143622502.2352941,142659079.125,141866615.4,144382068.0,145444414.2,150676024.2,147096830.1160294
1909.221,156425294.2,154400476.8,150109077.0,147819631.2,145066923.0,144170006.0625,143468224.6,145902581.625,147040925.4,152282797.4,148668593.72875005
1916.744,158031941.4,156012267.0,151725920.4,149421231.6,146596953.1875,145680933.0,145069833.8,147423095.25,148637436.6,153889570.6,150248918.28374997
1930.769,159638588.6,157624057.2,153342763.8,151022832.0,148126983.375,147134337.0,146671443.0,148943608.875,150233947.8,155496343.8,151823490.545
1930.846,161245235.8,159235847.4,154959607.2,152624432.4,149657013.5625,148587741.0,146671443.0,150464122.5,151830459.0,157103117.0,153237901.88625002
2143.59,162851883.0,160847637.6,156576450.6,154226032.8,151187043.75,150041145.0,148120375.2352941,151984636.125,153426970.2,158709890.2,154797206.45102942
2143.701,162851883.0,162459427.8,158193294.0,155827633.2,152717073.9375,151494549.0,149569307.47058824,153505149.75,155023481.4,160316663.4,156195846.29580885
2159.052,164318787.0,164071218.0,159810137.4,157429233.6,154247104.125,152947953.0,151018239.70588234,155025663.375,156619992.6,161923436.6,157741176.5405882
2159.203,165785691.0,164071218.0,161426980.8,159030834.0,155777134.3125,154401357.0,152467171.94117647,156546177.0,158216503.8,163530209.8,159125327.76536763
2174.045,167252595.0,165538148.6470588,163043824.2,160632434.4,157307164.5,155854761.0,153916104.17647058,158066690.625,159813015.0,165136983.0,160656172.05485293
2174.133,168719499.0,167005079.29411766,164660667.6,162234034.8,158837194.6875,157308165.0,155365036.4117647,159587204.25,161409526.2,165213003.0,162033941.02433825
2189.49,170186403.0,168472009.94117647,166277511.0,163835635.2,160367224.875,158761569.0,156813968.6470588,161107717.875,163006037.4,166679862.17647058,163550793.9114706
2189.585,171653307.0,169938940.5882353,166353531.0,165437235.6,161897255.0625,160214973.0,158262900.88235295,162628231.5,164602548.6,168146721.3529412,164913564.45860294
2198.339,173120211.0,171405871.2352941,167824861.7647059,167038836.0,163427285.25,161668377.0,159711833.11764705,164148745.125,166199059.8,169613580.52941176,166415866.0822059
2208.4339999999997,174587115.0,172872801.88235295,169296192.52941176,168470672.0,164957315.4375,163121781.0,161160765.3529412,165669258.75,167795571.0,171080439.70588234,167901191.26580882
2208.542,176054019.0,174339732.52941176,170767523.29411766,169902508.0,166487345.625,164575185.0,162609697.5882353,167189772.375,167795571.0,172547298.88235295,169226865.32941175
2220.439,177520923.0,175806663.17647058,172238854.05882353,171334344.0,168017375.8125,166028589.0,164058629.82352942,168710286.0,169235828.83333334,174014158.05882353,170696565.17634803
2231.6839999999997,178987827.0,177273593.82352942,173710184.82352942,172766180.0,169547406.0,167481993.0,165507562.05882353,170116749.66666666,170676086.66666666,175481017.2352941,172154860.02745098
2231.822,180454731.0,178740524.47058824,175181515.5882353,174198016.0,169547406.0,168935397.0,166956494.29411763,171523213.33333334,172116344.5,176947876.4117647,173460151.85980392
2242.326,181921635.0,180207455.11764705,176652846.3529412,175629852.0,171054511.05882353,170388801.0,168405426.52941176,172929677.0,173556602.33333334,178414735.5882353,174916154.19803923
2242.405,183388539.0,181674385.7647059,178124177.11764705,177061688.0,172561616.11764705,170388801.0,169854358.7647059,174336140.66666666,174996860.16666666,179881594.7647059,176226816.13627452
2254.7,184855443.0,183141316.4117647,179595507.88235295,178493524.0,174068721.17647058,171900364.5882353,171303291.0,175742604.33333334,176437118.0,181348453.94117647,177688634.43333334
2254.784,186322347.0,184608247.05882353,181066838.6470588,179925360.0,175575826.2352941,173411928.17647058,171303291.0,177149068.0,177877375.83333334,182815313.11764705,179005559.50686273
2471.6679999999997,187789251.0,186075177.70588237,182538169.4117647,181357196.0,177082931.29411766,174923491.7647059,172904604.1875,178555531.66666666,179317633.66666666,184282172.29411766,180482615.89914218
2471.748,187789251.0,187542108.3529412,184009500.17647058,182789032.0,178590036.3529412,176435055.3529412,174505917.375,179961995.33333334,180757891.5,185749031.47058824,181812981.8914216
2487.474,189366765.75,189009039.0,185480830.94117647,184220868.0,180097141.4117647,177946618.94117647,176107230.5625,181368459.0,182198149.33333334,187215890.6470588,183301099.35870093
2487.555,190944280.5,189009039.0,186952161.70588237,185652704.0,181604246.47058824,179458182.52941176,177708543.75,182774922.66666666,183638407.16666666,188682749.82352942,184642523.76127452
2502.194,192521795.25,190577079.1875,188423492.47058824,187084540.0,183111351.52941176,180969746.11764705,179309856.9375,184181386.33333334,185078665.0,190149609.0,186140752.18259805
2502.36,194099310.0,192145119.375,189894823.2352941,188516376.0,184618456.5882353,182481309.70588234,180911170.125,185587850.0,186518922.83333334,190149609.0,187492294.6862745
2518.826,195676824.75,193713159.5625,191366154.0,189948212.0,186125561.6470588,183992873.29411766,182512483.3125,186994313.66666666,187959180.66666666,191679540.75,188996830.36495098
